COURT,CASE_TYPE_NAME,YEAR,MONTH,CASE_COUNT
1D,Traffic,2010,11,23487
1D,Traffic,2010,12,22795
1D,Traffic,2011,1,25267
1D,Traffic,2011,2,23438
1D,Traffic,2011,3,24741
1D,Traffic,2011,4,24120
1D,Traffic,2011,5,24831
1D,Traffic,2011,6,24909
1D,Traffic,2011,7,25504
1D,Traffic,2011,8,25425
1D,Traffic,2011,9,24424
1D,Traffic,2011,10,24586
1D,Traffic,2011,11,17975
1D,Traffic,2011,12,20653
1D,Traffic,2012,1,27348
1D,Traffic,2012,2,23774
1D,Traffic,2012,3,25643
1D,Traffic,2012,4,28795
1D,Traffic,2012,5,27296
1D,Traffic,2012,6,24628
1D,Traffic,2012,7,25408
1D,Traffic,2012,8,28932
1D,Traffic,2012,9,25871
1D,Traffic,2012,10,23764
1D,Traffic,2012,11,21020
1D,Traffic,2012,12,22491
1D,Traffic,2013,1,20515
1D,Traffic,2013,2,19322
1D,Traffic,2013,3,23098
1D,Traffic,2013,4,26955
1D,Traffic,2013,5,25196
1D,Traffic,2013,6,21587
1D,Traffic,2013,7,27417
1D,Traffic,2013,8,27170
1D,Traffic,2013,9,23825
1D,Traffic,2013,10,23364
1D,Traffic,2013,11,20094
1D,Traffic,2013,12,20375
1D,Traffic,2014,1,21189
1D,Traffic,2014,2,21479
1D,Traffic,2014,3,27642
1D,Traffic,2014,4,24402
1D,Traffic,2014,5,24107
1D,Traffic,2014,6,23254
1D,Traffic,2014,7,25328
1D,Traffic,2014,8,28698
1D,Traffic,2014,9,30234
1D,Traffic,2014,10,31135
1D,Traffic,2014,11,23652
1D,Traffic,2014,12,28564
1D,Traffic,2015,1,27101
1D,Traffic,2015,2,26888
1D,Traffic,2015,3,31658
1D,Traffic,2015,4,27613
1D,Traffic,2015,5,28979
1D,Traffic,2015,6,30291
1D,Traffic,2015,7,30103
1D,Traffic,2015,8,26550
1D,Traffic,2015,9,24436
1D,Traffic,2015,10,28657
1D,Traffic,2015,11,24829
1D,Traffic,2015,12,24115
1D,Traffic,2016,1,23416
1D,Traffic,2016,2,25829
1D,Traffic,2016,3,29129
1D,Traffic,2016,4,27864
1D,Traffic,2016,5,27959
1D,Traffic,2016,6,26575
1D,Traffic,2016,7,24826
1D,Traffic,2016,8,29367
1D,Traffic,2016,9,25464
1D,Traffic,2016,10,25097
1D,Traffic,2016,11,23574
1D,Traffic,2016,12,24407
1D,Traffic,2017,1,25902
1D,Traffic,2017,2,25756
1D,Traffic,2017,3,29325
1D,Traffic,2017,4,24971
1D,Traffic,2017,5,27669
1D,Traffic,2017,6,29541
1D,Traffic,2017,7,30684
1D,Traffic,2017,8,27052
1D,Traffic,2017,9,29124
1D,Traffic,2017,10,21670
1D,Traffic,2017,11,23163
1D,Traffic,2017,12,22040
1D,Traffic,2018,1,31807
1D,Traffic,2018,2,26171
1D,Traffic,2018,3,26782
1D,Traffic,2018,4,27092
1D,Traffic,2018,5,28767
1D,Traffic,2018,6,26885
1D,Traffic,2018,7,24261
1D,Traffic,2018,8,21832
1D,Traffic,2018,9,20958
1D,Traffic,2018,10,24941
1D,Traffic,2018,11,19712
1D,Traffic,2018,12,19904
1D,Traffic,2019,1,23981
1D,Traffic,2019,2,19178
1D,Traffic,2019,3,21997
1D,Traffic,2019,4,22435
1D,Traffic,2019,5,21003
1D,Traffic,2019,6,20117
1D,Traffic,2019,7,22160
1D,Traffic,2019,8,21483
1D,Traffic,2019,9,19245
1D,Traffic,2019,10,18078
1D,Traffic,2019,11,16274
1D,Traffic,2019,12,16855
1D,Traffic,2020,1,19353
1D,Traffic,2020,2,20976
1D,Traffic,2020,3,16884
1D,Traffic,2020,4,18490
1D,Traffic,2020,5,18082
1D,Traffic,2020,6,25969
1D,Traffic,2020,7,26913
1D,Traffic,2020,8,22989
1D,Traffic,2020,9,19488
1D,Traffic,2020,10,19591
1D,Traffic,2020,11,17782
1D,Traffic,2020,12,20076
1D,Traffic,2021,1,20501
1D,Traffic,2021,2,20716
1D,Traffic,2021,3,28619
1D,Traffic,2021,4,25583
1D,Traffic,2021,5,21501
1D,Traffic,2021,6,26225
1D,Traffic,2021,7,21959
1D,Traffic,2021,8,21898
1D,Traffic,2021,9,20448
1D,Traffic,2021,10,19671
1D,Traffic,2021,11,19899
1D,Traffic,2021,12,15371
1D,Traffic,2022,1,17430
1D,Traffic,2022,2,19362
1D,Traffic,2022,3,21880
1D,Traffic,2022,4,20694
1D,Traffic,2022,5,26104
1D,Traffic,2022,6,33008
1D,Traffic,2022,7,21128
1D,Traffic,2022,8,22156
1D,Traffic,2022,9,20467
1D,Traffic,2022,10,19269
1D,Traffic,2022,11,18182
1D,Traffic,2022,12,18193
1D,Traffic,2023,1,20289
1D,Traffic,2023,2,16904
1D,Traffic,2023,3,21811
1D,Traffic,2023,4,18914
1D,Traffic,2023,5,22559
1D,Traffic,2023,6,22137
1D,Traffic,2023,7,19140
1D,Traffic,2023,8,20294
1D,Traffic,2023,9,19420
1D,Traffic,2023,10,20701
1D,Traffic,2023,11,18685
1D,Traffic,2023,12,16321
1D,Traffic,2024,1,20223
1D,Traffic,2024,2,18965
1D,Traffic,2024,3,17939
1D,Traffic,2024,4,19129
1D,Traffic,2024,5,18383
1D,Traffic,2024,6,20648
1D,Traffic,2024,7,19894
1D,Traffic,2024,8,19541
1D,Traffic,2024,9,17926
1D,Traffic,2024,10,18178
1D,Traffic,2024,11,15961
1D,Traffic,2024,12,17147
1F,Adoption,1998,1,28
1F,Adoption,1998,2,33
1F,Adoption,1998,3,28
1F,Adoption,1998,4,45
1F,Adoption,1998,5,45
1F,Adoption,1998,6,54
1F,Adoption,1998,7,38
1F,Adoption,1998,8,51
1F,Adoption,1998,9,46
1F,Adoption,1998,10,42
1F,Adoption,1998,11,37
1F,Adoption,1998,12,40
1F,Adoption,1999,1,36
1F,Adoption,1999,2,27
1F,Adoption,1999,3,37
1F,Adoption,1999,4,45
1F,Adoption,1999,5,50
1F,Adoption,1999,6,42
1F,Adoption,1999,7,33
1F,Adoption,1999,8,44
1F,Adoption,1999,9,45
1F,Adoption,1999,10,39
1F,Adoption,1999,11,35
1F,Adoption,1999,12,45
1F,Adoption,2000,1,38
1F,Adoption,2000,2,24
1F,Adoption,2000,3,40
1F,Adoption,2000,4,40
1F,Adoption,2000,5,34
1F,Adoption,2000,6,53
1F,Adoption,2000,7,40
1F,Adoption,2000,8,44
1F,Adoption,2000,9,43
1F,Adoption,2000,10,41
1F,Adoption,2000,11,35
1F,Adoption,2000,12,43
1F,Adoption,2001,1,45
1F,Adoption,2001,2,35
1F,Adoption,2001,3,39
1F,Adoption,2001,4,29
1F,Adoption,2001,5,52
1F,Adoption,2001,6,40
1F,Adoption,2001,7,44
1F,Adoption,2001,8,43
1F,Adoption,2001,9,41
1F,Adoption,2001,10,39
1F,Adoption,2001,11,33
1F,Adoption,2001,12,35
1F,Adoption,2002,1,46
1F,Adoption,2002,2,47
1F,Adoption,2002,3,36
1F,Adoption,2002,4,38
1F,Adoption,2002,5,38
1F,Adoption,2002,6,37
1F,Adoption,2002,7,37
1F,Adoption,2002,8,55
1F,Adoption,2002,9,34
1F,Adoption,2002,10,39
1F,Adoption,2002,11,37
1F,Adoption,2002,12,39
1F,Adoption,2003,1,52
1F,Adoption,2003,2,37
1F,Adoption,2003,3,30
1F,Adoption,2003,4,47
1F,Adoption,2003,5,51
1F,Adoption,2003,6,38
1F,Adoption,2003,7,57
1F,Adoption,2003,8,46
1F,Adoption,2003,9,47
1F,Adoption,2003,10,49
1F,Adoption,2003,11,37
1F,Adoption,2003,12,50
1F,Adoption,2004,1,32
1F,Adoption,2004,2,36
1F,Adoption,2004,3,58
1F,Adoption,2004,4,46
1F,Adoption,2004,5,49
1F,Adoption,2004,6,47
1F,Adoption,2004,7,40
1F,Adoption,2004,8,51
1F,Adoption,2004,9,40
1F,Adoption,2004,10,54
1F,Adoption,2004,11,43
1F,Adoption,2004,12,48
1F,Adoption,2005,1,43
1F,Adoption,2005,2,55
1F,Adoption,2005,3,49
1F,Adoption,2005,4,46
1F,Adoption,2005,5,61
1F,Adoption,2005,6,39
1F,Adoption,2005,7,58
1F,Adoption,2005,8,48
1F,Adoption,2005,9,42
1F,Adoption,2005,10,36
1F,Adoption,2005,11,53
1F,Adoption,2005,12,47
1F,Adoption,2006,1,41
1F,Adoption,2006,2,42
1F,Adoption,2006,3,39
1F,Adoption,2006,4,51
1F,Adoption,2006,5,35
1F,Adoption,2006,6,51
1F,Adoption,2006,7,35
1F,Adoption,2006,8,46
1F,Adoption,2006,9,42
1F,Adoption,2006,10,38
1F,Adoption,2006,11,28
1F,Adoption,2006,12,37
1F,Adoption,2007,1,37
1F,Adoption,2007,2,43
1F,Adoption,2007,3,25
1F,Adoption,2007,4,42
1F,Adoption,2007,5,48
1F,Adoption,2007,6,46
1F,Adoption,2007,7,48
1F,Adoption,2007,8,43
1F,Adoption,2007,9,47
1F,Adoption,2007,10,45
1F,Adoption,2007,11,44
1F,Adoption,2007,12,31
1F,Adoption,2008,1,37
1F,Adoption,2008,2,37
1F,Adoption,2008,3,34
1F,Adoption,2008,4,43
1F,Adoption,2008,5,40
1F,Adoption,2008,6,45
1F,Adoption,2008,7,29
1F,Adoption,2008,8,38
1F,Adoption,2008,9,38
1F,Adoption,2008,10,52
1F,Adoption,2008,11,30
1F,Adoption,2008,12,33
1F,Adoption,2009,1,21
1F,Adoption,2009,2,37
1F,Adoption,2009,3,34
1F,Adoption,2009,4,34
1F,Adoption,2009,5,44
1F,Adoption,2009,6,49
1F,Adoption,2009,7,30
1F,Adoption,2009,8,41
1F,Adoption,2009,9,47
1F,Adoption,2009,10,24
1F,Adoption,2009,11,33
1F,Adoption,2009,12,33
1F,Adoption,2010,1,24
1F,Adoption,2010,2,40
1F,Adoption,2010,3,35
1F,Adoption,2010,4,47
1F,Adoption,2010,5,32
1F,Adoption,2010,6,40
1F,Adoption,2010,7,37
1F,Adoption,2010,8,22
1F,Adoption,2010,9,30
1F,Adoption,2010,10,36
1F,Adoption,2010,11,30
1F,Adoption,2010,12,31
1F,Adoption,2011,1,29
1F,Adoption,2011,2,25
1F,Adoption,2011,3,20
1F,Adoption,2011,4,38
1F,Adoption,2011,5,29
1F,Adoption,2011,6,52
1F,Adoption,2011,7,30
1F,Adoption,2011,8,31
1F,Adoption,2011,9,36
1F,Adoption,2011,10,23
1F,Adoption,2011,11,57
1F,Adoption,2011,12,33
1F,Adoption,2012,1,23
1F,Adoption,2012,2,24
1F,Adoption,2012,3,34
1F,Adoption,2012,4,34
1F,Adoption,2012,5,23
1F,Adoption,2012,6,28
1F,Adoption,2012,7,24
1F,Adoption,2012,8,19
1F,Adoption,2012,9,27
1F,Adoption,2012,10,27
1F,Adoption,2012,11,16
1F,Adoption,2012,12,32
1F,Adoption,2013,1,20
1F,Adoption,2013,2,18
1F,Adoption,2013,3,20
1F,Adoption,2013,4,36
1F,Adoption,2013,5,29
1F,Adoption,2013,6,24
1F,Adoption,2013,7,24
1F,Adoption,2013,8,22
1F,Adoption,2013,9,20
1F,Adoption,2013,10,20
1F,Adoption,2013,11,25
1F,Adoption,2013,12,19
1F,Adoption,2014,1,24
1F,Adoption,2014,2,26
1F,Adoption,2014,3,18
1F,Adoption,2014,4,24
1F,Adoption,2014,5,21
1F,Adoption,2014,6,18
1F,Adoption,2014,7,15
1F,Adoption,2014,8,18
1F,Adoption,2014,9,18
1F,Adoption,2014,10,18
1F,Adoption,2014,11,20
1F,Adoption,2014,12,32
1F,Adoption,2015,1,23
1F,Adoption,2015,2,28
1F,Adoption,2015,3,23
1F,Adoption,2015,4,23
1F,Adoption,2015,5,20
1F,Adoption,2015,6,25
1F,Adoption,2015,7,22
1F,Adoption,2015,8,24
1F,Adoption,2015,9,18
1F,Adoption,2015,10,24
1F,Adoption,2015,11,25
1F,Adoption,2015,12,24
1F,Adoption,2016,1,15
1F,Adoption,2016,2,22
1F,Adoption,2016,3,25
1F,Adoption,2016,4,23
1F,Adoption,2016,5,13
1F,Adoption,2016,6,20
1F,Adoption,2016,7,23
1F,Adoption,2016,8,19
1F,Adoption,2016,9,21
1F,Adoption,2016,10,27
1F,Adoption,2016,11,27
1F,Adoption,2016,12,20
1F,Adoption,2017,1,19
1F,Adoption,2017,2,22
1F,Adoption,2017,3,15
1F,Adoption,2017,4,13
1F,Adoption,2017,5,26
1F,Adoption,2017,6,23
1F,Adoption,2017,7,24
1F,Adoption,2017,8,27
1F,Adoption,2017,9,22
1F,Adoption,2017,10,27
1F,Adoption,2017,11,11
1F,Adoption,2017,12,27
1F,Adoption,2018,1,15
1F,Adoption,2018,2,24
1F,Adoption,2018,3,21
1F,Adoption,2018,4,21
1F,Adoption,2018,5,22
1F,Adoption,2018,6,22
1F,Adoption,2018,7,29
1F,Adoption,2018,8,17
1F,Adoption,2018,9,22
1F,Adoption,2018,10,18
1F,Adoption,2018,11,27
1F,Adoption,2018,12,10
1F,Adoption,2019,1,14
1F,Adoption,2019,2,14
1F,Adoption,2019,3,13
1F,Adoption,2019,4,18
1F,Adoption,2019,5,24
1F,Adoption,2019,6,18
1F,Adoption,2019,7,22
1F,Adoption,2019,8,21
1F,Adoption,2019,9,30
1F,Adoption,2019,10,31
1F,Adoption,2019,11,15
1F,Adoption,2019,12,20
1F,Adoption,2020,1,9
1F,Adoption,2020,2,21
1F,Adoption,2020,3,15
1F,Adoption,2020,4,7
1F,Adoption,2020,5,8
1F,Adoption,2020,6,23
1F,Adoption,2020,7,16
1F,Adoption,2020,8,17
1F,Adoption,2020,9,20
1F,Adoption,2020,10,22
1F,Adoption,2020,11,9
1F,Adoption,2020,12,14
1F,Adoption,2021,1,27
1F,Adoption,2021,2,18
1F,Adoption,2021,3,35
1F,Adoption,2021,4,18
1F,Adoption,2021,5,31
1F,Adoption,2021,6,23
1F,Adoption,2021,7,14
1F,Adoption,2021,8,20
1F,Adoption,2021,9,19
1F,Adoption,2021,10,17
1F,Adoption,2021,11,13
1F,Adoption,2021,12,13
1F,Adoption,2022,1,11
1F,Adoption,2022,2,33
1F,Adoption,2022,3,59
1F,Adoption,2022,4,201
1F,Adoption,2022,5,14
1F,Adoption,2022,6,18
1F,Adoption,2022,7,17
1F,Adoption,2022,8,21
1F,Adoption,2022,9,16
1F,Adoption,2022,10,17
1F,Adoption,2022,11,15
1F,Adoption,2022,12,18
1F,Adoption,2023,1,29
1F,Adoption,2023,2,15
1F,Adoption,2023,3,19
1F,Adoption,2023,4,16
1F,Adoption,2023,5,179
1F,Adoption,2023,6,27
1F,Adoption,2023,7,46
1F,Adoption,2023,8,45
1F,Adoption,2023,9,28
1F,Adoption,2023,10,35
1F,Adoption,2023,11,21
1F,Adoption,2023,12,23
1F,Adoption,2024,1,14
1F,Adoption,2024,2,16
1F,Adoption,2024,3,13
1F,Adoption,2024,4,13
1F,Adoption,2024,5,12
1F,Adoption,2024,6,12
1F,Adoption,2024,7,25
1F,Adoption,2024,8,15
1F,Adoption,2024,9,13
1F,Adoption,2024,10,27
1F,Adoption,2024,11,51
1F,Adoption,2024,12,46
1F,Marital_Action,1998,1,372
1F,Marital_Action,1998,2,352
1F,Marital_Action,1998,3,406
1F,Marital_Action,1998,4,436
1F,Marital_Action,1998,5,378
1F,Marital_Action,1998,6,458
1F,Marital_Action,1998,7,291
1F,Marital_Action,1998,8,317
1F,Marital_Action,1998,9,384
1F,Marital_Action,1998,10,374
1F,Marital_Action,1998,11,302
1F,Marital_Action,1998,12,320
1F,Marital_Action,1999,1,321
1F,Marital_Action,1999,2,281
1F,Marital_Action,1999,3,395
1F,Marital_Action,1999,4,360
1F,Marital_Action,1999,5,332
1F,Marital_Action,1999,6,361
1F,Marital_Action,1999,7,343
1F,Marital_Action,1999,8,344
1F,Marital_Action,1999,9,352
1F,Marital_Action,1999,10,324
1F,Marital_Action,1999,11,334
1F,Marital_Action,1999,12,313
1F,Marital_Action,2000,1,323
1F,Marital_Action,2000,2,351
1F,Marital_Action,2000,3,454
1F,Marital_Action,2000,4,329
1F,Marital_Action,2000,5,361
1F,Marital_Action,2000,6,346
1F,Marital_Action,2000,7,361
1F,Marital_Action,2000,8,351
1F,Marital_Action,2000,9,376
1F,Marital_Action,2000,10,331
1F,Marital_Action,2000,11,349
1F,Marital_Action,2000,12,281
1F,Marital_Action,2001,1,369
1F,Marital_Action,2001,2,364
1F,Marital_Action,2001,3,378
1F,Marital_Action,2001,4,389
1F,Marital_Action,2001,5,363
1F,Marital_Action,2001,6,361
1F,Marital_Action,2001,7,390
1F,Marital_Action,2001,8,362
1F,Marital_Action,2001,9,342
1F,Marital_Action,2001,10,376
1F,Marital_Action,2001,11,309
1F,Marital_Action,2001,12,285
1F,Marital_Action,2002,1,354
1F,Marital_Action,2002,2,348
1F,Marital_Action,2002,3,345
1F,Marital_Action,2002,4,417
1F,Marital_Action,2002,5,360
1F,Marital_Action,2002,6,337
1F,Marital_Action,2002,7,370
1F,Marital_Action,2002,8,343
1F,Marital_Action,2002,9,323
1F,Marital_Action,2002,10,402
1F,Marital_Action,2002,11,343
1F,Marital_Action,2002,12,284
1F,Marital_Action,2003,1,346
1F,Marital_Action,2003,2,339
1F,Marital_Action,2003,3,367
1F,Marital_Action,2003,4,363
1F,Marital_Action,2003,5,385
1F,Marital_Action,2003,6,337
1F,Marital_Action,2003,7,369
1F,Marital_Action,2003,8,306
1F,Marital_Action,2003,9,320
1F,Marital_Action,2003,10,387
1F,Marital_Action,2003,11,282
1F,Marital_Action,2003,12,300
1F,Marital_Action,2004,1,307
1F,Marital_Action,2004,2,313
1F,Marital_Action,2004,3,385
1F,Marital_Action,2004,4,363
1F,Marital_Action,2004,5,326
1F,Marital_Action,2004,6,326
1F,Marital_Action,2004,7,330
1F,Marital_Action,2004,8,345
1F,Marital_Action,2004,9,364
1F,Marital_Action,2004,10,374
1F,Marital_Action,2004,11,296
1F,Marital_Action,2004,12,273
1F,Marital_Action,2005,1,302
1F,Marital_Action,2005,2,329
1F,Marital_Action,2005,3,390
1F,Marital_Action,2005,4,408
1F,Marital_Action,2005,5,398
1F,Marital_Action,2005,6,380
1F,Marital_Action,2005,7,387
1F,Marital_Action,2005,8,372
1F,Marital_Action,2005,9,354
1F,Marital_Action,2005,10,316
1F,Marital_Action,2005,11,326
1F,Marital_Action,2005,12,288
1F,Marital_Action,2006,1,333
1F,Marital_Action,2006,2,391
1F,Marital_Action,2006,3,372
1F,Marital_Action,2006,4,356
1F,Marital_Action,2006,5,350
1F,Marital_Action,2006,6,329
1F,Marital_Action,2006,7,323
1F,Marital_Action,2006,8,403
1F,Marital_Action,2006,9,294
1F,Marital_Action,2006,10,357
1F,Marital_Action,2006,11,313
1F,Marital_Action,2006,12,261
1F,Marital_Action,2007,1,374
1F,Marital_Action,2007,2,328
1F,Marital_Action,2007,3,369
1F,Marital_Action,2007,4,361
1F,Marital_Action,2007,5,372
1F,Marital_Action,2007,6,336
1F,Marital_Action,2007,7,346
1F,Marital_Action,2007,8,382
1F,Marital_Action,2007,9,286
1F,Marital_Action,2007,10,357
1F,Marital_Action,2007,11,363
1F,Marital_Action,2007,12,245
1F,Marital_Action,2008,1,362
1F,Marital_Action,2008,2,362
1F,Marital_Action,2008,3,341
1F,Marital_Action,2008,4,385
1F,Marital_Action,2008,5,362
1F,Marital_Action,2008,6,313
1F,Marital_Action,2008,7,364
1F,Marital_Action,2008,8,356
1F,Marital_Action,2008,9,335
1F,Marital_Action,2008,10,324
1F,Marital_Action,2008,11,318
1F,Marital_Action,2008,12,277
1F,Marital_Action,2009,1,320
1F,Marital_Action,2009,2,313
1F,Marital_Action,2009,3,389
1F,Marital_Action,2009,4,391
1F,Marital_Action,2009,5,327
1F,Marital_Action,2009,6,366
1F,Marital_Action,2009,7,383
1F,Marital_Action,2009,8,343
1F,Marital_Action,2009,9,360
1F,Marital_Action,2009,10,371
1F,Marital_Action,2009,11,293
1F,Marital_Action,2009,12,326
1F,Marital_Action,2010,1,317
1F,Marital_Action,2010,2,344
1F,Marital_Action,2010,3,431
1F,Marital_Action,2010,4,376
1F,Marital_Action,2010,5,356
1F,Marital_Action,2010,6,352
1F,Marital_Action,2010,7,362
1F,Marital_Action,2010,8,363
1F,Marital_Action,2010,9,374
1F,Marital_Action,2010,10,337
1F,Marital_Action,2010,11,294
1F,Marital_Action,2010,12,330
1F,Marital_Action,2011,1,315
1F,Marital_Action,2011,2,352
1F,Marital_Action,2011,3,405
1F,Marital_Action,2011,4,348
1F,Marital_Action,2011,5,321
1F,Marital_Action,2011,6,359
1F,Marital_Action,2011,7,341
1F,Marital_Action,2011,8,376
1F,Marital_Action,2011,9,379
1F,Marital_Action,2011,10,314
1F,Marital_Action,2011,11,339
1F,Marital_Action,2011,12,263
1F,Marital_Action,2012,1,319
1F,Marital_Action,2012,2,343
1F,Marital_Action,2012,3,369
1F,Marital_Action,2012,4,343
1F,Marital_Action,2012,5,336
1F,Marital_Action,2012,6,346
1F,Marital_Action,2012,7,363
1F,Marital_Action,2012,8,413
1F,Marital_Action,2012,9,305
1F,Marital_Action,2012,10,338
1F,Marital_Action,2012,11,318
1F,Marital_Action,2012,12,267
1F,Marital_Action,2013,1,376
1F,Marital_Action,2013,2,340
1F,Marital_Action,2013,3,358
1F,Marital_Action,2013,4,420
1F,Marital_Action,2013,5,346
1F,Marital_Action,2013,6,311
1F,Marital_Action,2013,7,319
1F,Marital_Action,2013,8,334
1F,Marital_Action,2013,9,298
1F,Marital_Action,2013,10,351
1F,Marital_Action,2013,11,287
1F,Marital_Action,2013,12,280
1F,Marital_Action,2014,1,365
1F,Marital_Action,2014,2,307
1F,Marital_Action,2014,3,356
1F,Marital_Action,2014,4,329
1F,Marital_Action,2014,5,304
1F,Marital_Action,2014,6,327
1F,Marital_Action,2014,7,378
1F,Marital_Action,2014,8,337
1F,Marital_Action,2014,9,338
1F,Marital_Action,2014,10,313
1F,Marital_Action,2014,11,232
1F,Marital_Action,2014,12,324
1F,Marital_Action,2015,1,311
1F,Marital_Action,2015,2,292
1F,Marital_Action,2015,3,299
1F,Marital_Action,2015,4,335
1F,Marital_Action,2015,5,292
1F,Marital_Action,2015,6,359
1F,Marital_Action,2015,7,350
1F,Marital_Action,2015,8,313
1F,Marital_Action,2015,9,344
1F,Marital_Action,2015,10,331
1F,Marital_Action,2015,11,240
1F,Marital_Action,2015,12,282
1F,Marital_Action,2016,1,269
1F,Marital_Action,2016,2,292
1F,Marital_Action,2016,3,339
1F,Marital_Action,2016,4,352
1F,Marital_Action,2016,5,333
1F,Marital_Action,2016,6,338
1F,Marital_Action,2016,7,271
1F,Marital_Action,2016,8,321
1F,Marital_Action,2016,9,273
1F,Marital_Action,2016,10,294
1F,Marital_Action,2016,11,269
1F,Marital_Action,2016,12,265
1F,Marital_Action,2017,1,272
1F,Marital_Action,2017,2,278
1F,Marital_Action,2017,3,327
1F,Marital_Action,2017,4,318
1F,Marital_Action,2017,5,312
1F,Marital_Action,2017,6,329
1F,Marital_Action,2017,7,266
1F,Marital_Action,2017,8,310
1F,Marital_Action,2017,9,282
1F,Marital_Action,2017,10,305
1F,Marital_Action,2017,11,247
1F,Marital_Action,2017,12,214
1F,Marital_Action,2018,1,273
1F,Marital_Action,2018,2,270
1F,Marital_Action,2018,3,334
1F,Marital_Action,2018,4,306
1F,Marital_Action,2018,5,301
1F,Marital_Action,2018,6,252
1F,Marital_Action,2018,7,307
1F,Marital_Action,2018,8,262
1F,Marital_Action,2018,9,271
1F,Marital_Action,2018,10,264
1F,Marital_Action,2018,11,268
1F,Marital_Action,2018,12,247
1F,Marital_Action,2019,1,266
1F,Marital_Action,2019,2,279
1F,Marital_Action,2019,3,301
1F,Marital_Action,2019,4,284
1F,Marital_Action,2019,5,286
1F,Marital_Action,2019,6,255
1F,Marital_Action,2019,7,288
1F,Marital_Action,2019,8,310
1F,Marital_Action,2019,9,261
1F,Marital_Action,2019,10,324
1F,Marital_Action,2019,11,237
1F,Marital_Action,2019,12,236
1F,Marital_Action,2020,1,289
1F,Marital_Action,2020,2,297
1F,Marital_Action,2020,3,210
1F,Marital_Action,2020,4,122
1F,Marital_Action,2020,5,200
1F,Marital_Action,2020,6,324
1F,Marital_Action,2020,7,303
1F,Marital_Action,2020,8,244
1F,Marital_Action,2020,9,286
1F,Marital_Action,2020,10,268
1F,Marital_Action,2020,11,225
1F,Marital_Action,2020,12,249
1F,Marital_Action,2021,1,230
1F,Marital_Action,2021,2,234
1F,Marital_Action,2021,3,266
1F,Marital_Action,2021,4,298
1F,Marital_Action,2021,5,248
1F,Marital_Action,2021,6,270
1F,Marital_Action,2021,7,259
1F,Marital_Action,2021,8,249
1F,Marital_Action,2021,9,257
1F,Marital_Action,2021,10,270
1F,Marital_Action,2021,11,227
1F,Marital_Action,2021,12,215
1F,Marital_Action,2022,1,223
1F,Marital_Action,2022,2,242
1F,Marital_Action,2022,3,273
1F,Marital_Action,2022,4,237
1F,Marital_Action,2022,5,227
1F,Marital_Action,2022,6,242
1F,Marital_Action,2022,7,217
1F,Marital_Action,2022,8,249
1F,Marital_Action,2022,9,265
1F,Marital_Action,2022,10,240
1F,Marital_Action,2022,11,213
1F,Marital_Action,2022,12,215
1F,Marital_Action,2023,1,238
1F,Marital_Action,2023,2,254
1F,Marital_Action,2023,3,287
1F,Marital_Action,2023,4,224
1F,Marital_Action,2023,5,269
1F,Marital_Action,2023,6,252
1F,Marital_Action,2023,7,238
1F,Marital_Action,2023,8,227
1F,Marital_Action,2023,9,284
1F,Marital_Action,2023,10,258
1F,Marital_Action,2023,11,245
1F,Marital_Action,2023,12,199
1F,Marital_Action,2024,1,251
1F,Marital_Action,2024,2,253
1F,Marital_Action,2024,3,242
1F,Marital_Action,2024,4,283
1F,Marital_Action,2024,5,253
1F,Marital_Action,2024,6,237
1F,Marital_Action,2024,7,256
1F,Marital_Action,2024,8,259
1F,Marital_Action,2024,9,226
1F,Marital_Action,2024,10,229
1F,Marital_Action,2024,11,215
1F,Marital_Action,2024,12,218
1F,Paternity,1998,1,92
1F,Paternity,1998,2,131
1F,Paternity,1998,3,80
1F,Paternity,1998,4,125
1F,Paternity,1998,5,125
1F,Paternity,1998,6,151
1F,Paternity,1998,7,69
